state,date,year,month,tanf_fams,population,percap_tanf_fams
Mississippi,2007-03-01 00:00:00,2007,3,11210.0,2928350,0.003828094319326583
Mississippi,2007-04-01 00:00:00,2007,4,11121.0,2928350,0.0037977017774514657
Mississippi,2007-05-01 00:00:00,2007,5,11239.0,2928350,0.003837997507128588
Mississippi,2007-06-01 00:00:00,2007,6,11366.0,2928350,0.0038813666399166767
Mississippi,2007-07-01 00:00:00,2007,7,11350.0,2928350,0.0038759028121638467
Mississippi,2007-08-01 00:00:00,2007,8,11544.0,2928350,0.003942151723666912
Mississippi,2007-09-01 00:00:00,2007,9,11658.0,2928350,0.003981081496405826
Mississippi,2007-10-01 00:00:00,2007,10,11771.0,2928350,0.0040196697799101885
Mississippi,2007-11-01 00:00:00,2007,11,11781.0,2928350,0.004023084672255707
Mississippi,2007-12-01 00:00:00,2007,12,11631.0,2928350,0.003971861287072925
Mississippi,2008-01-01 00:00:00,2008,1,11210.0,2947806,0.0038028282729596183
Mississippi,2008-02-01 00:00:00,2008,2,11066.0,2947806,0.00375397838256656
Mississippi,2008-03-01 00:00:00,2008,3,10809.0,2947806,0.0036667948976289483
Mississippi,2008-04-01 00:00:00,2008,4,10913.0,2947806,0.003702075374023935
Mississippi,2008-05-01 00:00:00,2008,5,11138.0,2947806,0.003778403327763089
Mississippi,2008-06-01 00:00:00,2008,6,11130.0,2947806,0.0037756894449634745
Mississippi,2008-07-01 00:00:00,2008,7,11181.0,2947806,0.003792990447811016
Mississippi,2008-08-01 00:00:00,2008,8,11315.0,2947806,0.0038384479847045566
Mississippi,2008-09-01 00:00:00,2008,9,11270.0,2947806,0.003823182393956726
Mississippi,2008-10-01 00:00:00,2008,10,11458.0,2947806,0.003886958639747663
Mississippi,2008-11-01 00:00:00,2008,11,11546.0,2947806,0.003916811350543421
Mississippi,2008-12-01 00:00:00,2008,12,11501.0,2947806,0.0039015457597955903
Mississippi,2009-01-01 00:00:00,2009,1,11249.0,2958774,0.0038019125489138408
Mississippi,2009-02-01 00:00:00,2009,2,11110.0,2958774,0.0037549336312945837
Mississippi,2009-03-01 00:00:00,2009,3,10860.0,2958774,0.00367043917514484
Mississippi,2009-04-01 00:00:00,2009,4,10926.0,2958774,0.0036927457115683727
Mississippi,2009-05-01 00:00:00,2009,5,11051.0,2958774,0.003734992939643244
Mississippi,2009-06-01 00:00:00,2009,6,11043.0,2958774,0.003732289117046452
Mississippi,2009-07-01 00:00:00,2009,7,11407.0,2958774,0.0038553130452004783
Mississippi,2009-08-01 00:00:00,2009,8,11694.0,2958774,0.003952312680860383
Mississippi,2009-09-01 00:00:00,2009,9,12018.0,2958774,0.004061817496030451
Mississippi,2009-10-01 00:00:00,2009,10,12419.0,2958774,0.004197346603694639
Mississippi,2009-11-01 00:00:00,2009,11,12475.0,2958774,0.004216273361872181
Mississippi,2009-12-01 00:00:00,2009,12,12624.0,2958774,0.004266632057737428
Mississippi,2010-01-01 00:00:00,2010,1,12272.0,2970615,0.004131131095749533
Mississippi,2010-02-01 00:00:00,2010,2,12007.0,2970615,0.004041923978704746
Mississippi,2010-03-01 00:00:00,2010,3,11805.0,2970615,0.003973924591372494
Mississippi,2010-04-01 00:00:00,2010,4,11926.0,2970615,0.004014656897645774
Mississippi,2010-05-01 00:00:00,2010,5,11975.0,2970615,0.0040311517985333
Mississippi,2010-06-01 00:00:00,2010,6,11931.0,2970615,0.0040163400507975625
Mississippi,2010-07-01 00:00:00,2010,7,11930.0,2970615,0.004016003420167205
Mississippi,2010-08-01 00:00:00,2010,8,11842.0,2970615,0.003986379924695728
Mississippi,2010-09-01 00:00:00,2010,9,11895.0,2970615,0.004004221348104685
Mississippi,2010-10-01 00:00:00,2010,10,12123.0,2970615,0.004080973131826238
Mississippi,2010-11-01 00:00:00,2010,11,12052.0,2970615,0.004057072357070843
Mississippi,2010-12-01 00:00:00,2010,12,12078.0,2970615,0.004065824753460142
Mississippi,2011-01-01 00:00:00,2011,1,11693.0,2979147,0.003924948987075831
Mississippi,2011-02-01 00:00:00,2011,2,11555.0,2979147,0.003878627002964271
Mississippi,2011-03-01 00:00:00,2011,3,11352.0,2979147,0.0038104866930030643
Mississippi,2011-04-01 00:00:00,2011,4,11582.0,2979147,0.0038876899998556633
Mississippi,2011-05-01 00:00:00,2011,5,11556.0,2979147,0.0038789626695158045
Mississippi,2011-06-01 00:00:00,2011,6,11555.0,2979147,0.003878627002964271
Mississippi,2011-07-01 00:00:00,2011,7,11700.0,2979147,0.003927298652936562
Mississippi,2011-08-01 00:00:00,2011,8,11756.0,2979147,0.003946095979822413
Mississippi,2011-09-01 00:00:00,2011,9,12070.0,2979147,0.004051495277003787
Mississippi,2011-10-01 00:00:00,2011,10,12293.0,2979147,0.0041263489179956545
Mississippi,2011-11-01 00:00:00,2011,11,12259.0,2979147,0.004114936255243531
Mississippi,2011-12-01 00:00:00,2011,12,12240.0,2979147,0.0041085585907644035
Mississippi,2012-01-01 00:00:00,2012,1,11769.0,2984599,0.003943243296670675
Mississippi,2012-02-01 00:00:00,2012,2,11504.0,2984599,0.003854454149451903
Mississippi,2012-03-01 00:00:00,2012,3,11263.0,2984599,0.00377370628349068
Mississippi,2012-04-01 00:00:00,2012,4,11078.0,2984599,0.003711721407130405
Mississippi,2012-05-01 00:00:00,2012,5,10902.0,2984599,0.003652752011241711
Mississippi,2012-06-01 00:00:00,2012,6,10773.0,2984599,0.0036095301244823846
Mississippi,2012-07-01 00:00:00,2012,7,10695.0,2984599,0.0035833959603953497
Mississippi,2012-08-01 00:00:00,2012,8,10836.0,2984599,0.003630638487783451
Mississippi,2012-09-01 00:00:00,2012,9,10909.0,2984599,0.0036550973849418297
Mississippi,2012-10-01 00:00:00,2012,10,11044.0,2984599,0.003700329592015544
Mississippi,2012-11-01 00:00:00,2012,11,11093.0,2984599,0.003716747207916373
Mississippi,2012-12-01 00:00:00,2012,12,10891.0,2984599,0.0036490664239986676
Mississippi,2013-01-01 00:00:00,2013,1,10446.0,2989839,0.0034938336144521493
Mississippi,2013-02-01 00:00:00,2013,2,10270.0,2989839,0.0034349675684878017
Mississippi,2013-03-01 00:00:00,2013,3,9918.0,2989839,0.0033172354765591055
Mississippi,2013-04-01 00:00:00,2013,4,9616.0,2989839,0.0032162266931430087
Mississippi,2013-05-01 00:00:00,2013,5,9578.0,2989839,0.0032035169786734335
Mississippi,2013-06-01 00:00:00,2013,6,9446.0,2989839,0.0031593674442001725
Mississippi,2013-07-01 00:00:00,2013,7,9386.0,2989839,0.0031392994739850542
Mississippi,2013-08-01 00:00:00,2013,8,9520.0,2989839,0.003184117940798819
Mississippi,2013-09-01 00:00:00,2013,9,9549.0,2989839,0.003193817459736126
Mississippi,2013-10-01 00:00:00,2013,10,9604.0,2989839,0.003212213099099985
Mississippi,2013-11-01 00:00:00,2013,11,9487.0,2989839,0.0031730805571805036
Mississippi,2013-12-01 00:00:00,2013,12,9260.0,2989839,0.003097156736533305
Mississippi,2014-01-01 00:00:00,2014,1,8933.0,2991892,0.0029857361161432297
Mississippi,2014-02-01 00:00:00,2014,2,8864.0,2991892,0.0029626737863532506
Mississippi,2014-03-01 00:00:00,2014,3,8637.0,2991892,0.002886802063710856
Mississippi,2014-04-01 00:00:00,2014,4,8398.0,2991892,0.0028069195011049862
Mississippi,2014-05-01 00:00:00,2014,5,8354.0,2991892,0.0027922130879055795
Mississippi,2014-06-01 00:00:00,2014,6,8217.0,2991892,0.0027464226649892443
Mississippi,2014-07-01 00:00:00,2014,7,8213.0,2991892,0.0027450857183347528
Mississippi,2014-08-01 00:00:00,2014,8,8271.0,2991892,0.00276447144482488
Mississippi,2014-09-01 00:00:00,2014,9,8090.0,2991892,0.002703974608709138
Mississippi,2014-10-01 00:00:00,2014,10,8030.0,2991892,0.002683920408891765
Mississippi,2014-11-01 00:00:00,2014,11,7845.0,2991892,0.002622086626121531
Mississippi,2014-12-01 00:00:00,2014,12,7642.0,2991892,0.0025542365834060857
Mississippi,2015-01-01 00:00:00,2015,1,7310.0,2990231,0.0024446271876654344
Mississippi,2015-02-01 00:00:00,2015,2,7053.0,2990231,0.002358680650424666
Mississippi,2015-03-01 00:00:00,2015,3,6690.0,2990231,0.0022372853468511297
Mississippi,2015-04-01 00:00:00,2015,4,6612.0,2990231,0.0022112004055873944
Mississippi,2015-05-01 00:00:00,2015,5,6565.0,2990231,0.0021954825563643746
Mississippi,2015-06-01 00:00:00,2015,6,6468.0,2990231,0.0021630435909466526
Mississippi,2015-07-01 00:00:00,2015,7,6464.0,2990231,0.0021617059016510766
Mississippi,2015-08-01 00:00:00,2015,8,6451.0,2990231,0.002157358411440454
Mississippi,2015-09-01 00:00:00,2015,9,6468.0,2990231,0.0021630435909466526
Mississippi,2015-10-01 00:00:00,2015,10,6596.0,2990231,0.0022058496484050898
Mississippi,2015-11-01 00:00:00,2015,11,6471.0,2990231,0.0021640468579183347
Mississippi,2015-12-01 00:00:00,2015,12,6294.0,2990231,0.0021048541065890897
Mississippi,2016-01-01 00:00:00,2016,1,6075.0,2990595,0.002031368339745101
Mississippi,2016-02-01 00:00:00,2016,2,5928.0,2990595,0.001982214241647565
Mississippi,2016-03-01 00:00:00,2016,3,5727.0,2990595,0.0019150035360856283
Mississippi,2016-04-01 00:00:00,2016,4,5712.0,2990595,0.0019099878117899616
Mississippi,2016-05-01 00:00:00,2016,5,5612.0,2990595,0.0018765496498188488
Mississippi,2016-06-01 00:00:00,2016,6,5631.0,2990595,0.0018829029005933602
Mississippi,2016-07-01 00:00:00,2016,7,5599.0,2990595,0.0018722026887626041
Mississippi,2016-08-01 00:00:00,2016,8,5686.0,2990595,0.0019012938896774722
Mississippi,2016-09-01 00:00:00,2016,9,5759.0,2990595,0.0019257037479163846
Mississippi,2016-10-01 00:00:00,2016,10,5731.0,2990595,0.001916341062564473
Mississippi,2016-11-01 00:00:00,2016,11,5661.0,2990595,0.001892934349184694
Mississippi,2016-12-01 00:00:00,2016,12,5635.0,2990595,0.0018842404270722048
Mississippi,2017-01-01 00:00:00,2017,1,5356.0,2990674,0.0017909006464763462
Mississippi,2017-02-01 00:00:00,2017,2,5290.0,2990674,0.0017688320425429183
Mississippi,2017-03-01 00:00:00,2017,3,5152.0,2990674,0.0017226885979548423
Mississippi,2017-04-01 00:00:00,2017,4,5041.0,2990674,0.0016855732186122593
Mississippi,2017-05-01 00:00:00,2017,5,5022.0,2990674,0.001679220135661727
Mississippi,2017-06-01 00:00:00,2017,6,5079.0,2990674,0.0016982793845133238
Mississippi,2017-07-01 00:00:00,2017,7,5058.0,2990674,0.0016912575559890513
Mississippi,2017-08-01 00:00:00,2017,8,5084.0,2990674,0.0016999512484476744
Mississippi,2017-09-01 00:00:00,2017,9,4891.0,2990674,0.0016354173005817417
Mississippi,2017-10-01 00:00:00,2017,10,5040.0,2990674,0.0016852388458253893
Mississippi,2017-11-01 00:00:00,2017,11,4893.0,2990674,0.001636086046155482
Mississippi,2017-12-01 00:00:00,2017,12,5076.0,2990674,0.0016972762661527133
Mississippi,2018-01-01 00:00:00,2018,1,4622.0,2982879,0.0015495097186308932
Mississippi,2018-02-01 00:00:00,2018,2,4581.0,2982879,0.0015357646086214024
Mississippi,2018-03-01 00:00:00,2018,3,4419.0,2982879,0.0014814546617546336
Mississippi,2018-04-01 00:00:00,2018,4,4306.0,2982879,0.0014435717975821345
Mississippi,2018-05-01 00:00:00,2018,5,4325.0,2982879,0.001449941482708484
Mississippi,2018-06-01 00:00:00,2018,6,4310.0,2982879,0.0014449127839245238
Mississippi,2018-07-01 00:00:00,2018,7,4198.0,2982879,0.0014073651663376221
Mississippi,2018-08-01 00:00:00,2018,8,4181.0,2982879,0.0014016659743824674
Mississippi,2018-09-01 00:00:00,2018,9,4040.0,2982879,0.0013543962058132429
Mississippi,2018-10-01 00:00:00,2018,10,4015.0,2982879,0.0013460150411733094
Mississippi,2018-11-01 00:00:00,2018,11,3929.0,2982879,0.0013171838348119383
Mississippi,2018-12-01 00:00:00,2018,12,3770.0,2982879,0.0012638796277019617
Mississippi,2019-01-01 00:00:00,2019,1,3565.0,2978227,0.0011970209121064312
Mississippi,2019-02-01 00:00:00,2019,2,3461.0,2978227,0.001162100806956622
Mississippi,2019-03-01 00:00:00,2019,3,3288.0,2978227,0.0011040125551208823
Mississippi,2019-04-01 00:00:00,2019,4,3233.0,2978227,0.0010855451918205027
Mississippi,2019-05-01 00:00:00,2019,5,3250.0,2978227,0.001091253285931529
Mississippi,2019-06-01 00:00:00,2019,6,3262.0,2978227,0.0010952825288334301
Mississippi,2019-07-01 00:00:00,2019,7,3143.0,2978227,0.001055325870056245
Mississippi,2019-08-01 00:00:00,2019,8,3139.0,2978227,0.0010539827890889445
Mississippi,2019-09-01 00:00:00,2019,9,3083.0,2978227,0.0010351796555467397
Mississippi,2019-10-01 00:00:00,2019,10,3061.0,2978227,0.0010277927102265879
Mississippi,2019-11-01 00:00:00,2019,11,3011.0,2978227,0.0010110041981353335
Mississippi,2019-12-01 00:00:00,2019,12,2935.0,2978227,0.000985485659756627
Mississippi,2020-01-01 00:00:00,2020,1,2852.0,2966786,0.0009613096461962541
Mississippi,2020-02-01 00:00:00,2020,2,2819.0,2966786,0.0009501864981161432
Mississippi,2020-03-01 00:00:00,2020,3,2731.0,2966786,0.0009205247699025141
Mississippi,2020-04-01 00:00:00,2020,4,2589.0,2966786,0.0008726615266487033
Mississippi,2020-05-01 00:00:00,2020,5,2533.0,2966786,0.0008537858814218484
Mississippi,2020-06-01 00:00:00,2020,6,2439.0,2966786,0.0008221017626481991
Mississippi,2020-07-01 00:00:00,2020,7,2298.0,2966786,0.0007745755844877251
Mississippi,2020-08-01 00:00:00,2020,8,2093.0,2966786,0.0007054772403537026
Mississippi,2020-09-01 00:00:00,2020,9,1987.0,2966786,0.000669748340460013
Missouri,2000-01-01 00:00:00,2000,1,46544.0,5607285,0.00830063034070856
Missouri,2000-02-01 00:00:00,2000,2,47035.0,5607285,0.008388194999897455
Missouri,2000-03-01 00:00:00,2000,3,47156.0,5607285,0.008409774070695533
Missouri,2000-04-01 00:00:00,2000,4,46478.0,5607285,0.008288859938455063
Missouri,2000-05-01 00:00:00,2000,5,46564.0,5607285,0.008304197129270226
Missouri,2000-06-01 00:00:00,2000,6,46217.0,5607285,0.008242313347725325
Missouri,2000-07-01 00:00:00,2000,7,46998.0,5607285,0.008381596441058374
Missouri,2000-08-01 00:00:00,2000,8,46660.0,5607285,0.008321317714366222
Missouri,2000-09-01 00:00:00,2000,9,46955.0,5607285,0.008373927845650792
Missouri,2000-10-01 00:00:00,2000,10,46201.0,5607285,0.008239459916875993
Missouri,2000-11-01 00:00:00,2000,11,45650.0,5607285,0.008141194892002102
Missouri,2000-12-01 00:00:00,2000,12,46897.0,5607285,0.008363584158821961
Missouri,2001-01-01 00:00:00,2001,1,46679.0,5641142,0.008274742950984038
Missouri,2001-02-01 00:00:00,2001,2,45987.0,5641142,0.008152072754062918
Missouri,2001-03-01 00:00:00,2001,3,45336.0,5641142,0.008036670589040304
Missouri,2001-04-01 00:00:00,2001,4,45114.0,5641142,0.007997316855345956
Missouri,2001-05-01 00:00:00,2001,5,44774.0,5641142,0.007937045371309568
Missouri,2001-06-01 00:00:00,2001,6,44865.0,5641142,0.007953176856742837
Missouri,2001-07-01 00:00:00,2001,7,45011.0,5641142,0.007979058141064345
Missouri,2001-08-01 00:00:00,2001,8,44967.0,5641142,0.007971258301953754
Missouri,2001-09-01 00:00:00,2001,9,45185.0,5641142,0.00800990295936532
Missouri,2001-10-01 00:00:00,2001,10,45968.0,5641142,0.008148704641719708
Missouri,2001-11-01 00:00:00,2001,11,45642.0,5641142,0.008090914924673055
Missouri,2001-12-01 00:00:00,2001,12,46269.0,5641142,0.008202062631998982
Missouri,2002-01-01 00:00:00,2002,1,46355.0,5674825,0.008168533831439735
Missouri,2002-02-01 00:00:00,2002,2,45983.0,5674825,0.008102981149198434
Missouri,2002-03-01 00:00:00,2002,3,45794.0,5674825,0.008069676157414546
Missouri,2002-04-01 00:00:00,2002,4,45206.0,5674825,0.007966060627420229
Missouri,2002-05-01 00:00:00,2002,5,44008.0,5674825,0.0077549527959011955
Missouri,2002-06-01 00:00:00,2002,6,43613.0,5674825,0.007685347125241748
Missouri,2002-07-01 00:00:00,2002,7,43680.0,5674825,0.007697153656720692
Missouri,2002-08-01 00:00:00,2002,8,43777.0,5674825,0.007714246694831999
Missouri,2002-09-01 00:00:00,2002,9,43712.0,5674825,0.007702792597128546
Missouri,2002-10-01 00:00:00,2002,10,42135.0,5674825,0.007424898565153991
Missouri,2002-11-01 00:00:00,2002,11,41617.0,5674825,0.007333618217301855
Missouri,2002-12-01 00:00:00,2002,12,41807.0,5674825,0.0073670994259734885
Missouri,2003-01-01 00:00:00,2003,1,41219.0,5709403,0.007219493877030575
Missouri,2003-02-01 00:00:00,2003,2,41133.0,5709403,0.007204431006184009
Missouri,2003-03-01 00:00:00,2003,3,40407.0,5709403,0.007077272352293226
Missouri,2003-04-01 00:00:00,2003,4,39910.0,5709403,0.0069902229707729515
Missouri,2003-05-01 00:00:00,2003,5,39880.0,5709403,0.006984968480942754
Missouri,2003-06-01 00:00:00,2003,6,39829.0,5709403,0.006976035848231418
Missouri,2003-07-01 00:00:00,2003,7,39872.0,5709403,0.006983567283654701
Missouri,2003-08-01 00:00:00,2003,8,40832.0,5709403,0.007151710958221026
Missouri,2003-09-01 00:00:00,2003,9,41494.0,5709403,0.007267660033807388
Missouri,2003-10-01 00:00:00,2003,10,41050.0,5709403,0.007189893584320462
Missouri,2003-11-01 00:00:00,2003,11,40929.0,5709403,0.007168700475338665
Missouri,2003-12-01 00:00:00,2003,12,41586.0,5709403,0.007283773802619993
Missouri,2004-01-01 00:00:00,2004,1,41369.0,5747741,0.007197436349341419
Missouri,2004-02-01 00:00:00,2004,2,41262.0,5747741,0.00717882034002576
Missouri,2004-03-01 00:00:00,2004,3,41485.0,5747741,0.007217618191216341
Missouri,2004-04-01 00:00:00,2004,4,41341.0,5747741,0.0071925648702681625
Missouri,2004-05-01 00:00:00,2004,5,40607.0,5747741,0.007064862525990646
Missouri,2004-06-01 00:00:00,2004,6,40441.0,5747741,0.007035981614342052
Missouri,2004-07-01 00:00:00,2004,7,40424.0,5747741,0.007033023930619003
Missouri,2004-08-01 00:00:00,2004,8,40628.0,5747741,0.0070685161352955885
Missouri,2004-09-01 00:00:00,2004,9,40626.0,5747741,0.007068168172504641
Missouri,2004-10-01 00:00:00,2004,10,40776.0,5747741,0.00709426538182566
Missouri,2004-11-01 00:00:00,2004,11,40492.0,5747741,0.007044854665511198
Missouri,2004-12-01 00:00:00,2004,12,41007.0,5747741,0.007134455084180028
Missouri,2005-01-01 00:00:00,2005,1,40632.0,5790300,0.00701725299207295
Missouri,2005-02-01 00:00:00,2005,2,40282.0,5790300,0.006956807073899452
Missouri,2005-03-01 00:00:00,2005,3,40529.0,5790300,0.006999464621867606
Missouri,2005-04-01 00:00:00,2005,4,39798.0,5790300,0.006873219004196674
Missouri,2005-05-01 00:00:00,2005,5,39718.0,5790300,0.006859402794328446
Missouri,2005-06-01 00:00:00,2005,6,39656.0,5790300,0.006848695231680569
Missouri,2005-07-01 00:00:00,2005,7,39369.0,5790300,0.0067991295787783014
Missouri,2005-08-01 00:00:00,2005,8,39205.0,5790300,0.006770806348548435
Missouri,2005-09-01 00:00:00,2005,9,39271.0,5790300,0.006782204721689723
Missouri,2005-10-01 00:00:00,2005,10,39755.0,5790300,0.006865792791392501
Missouri,2005-11-01 00:00:00,2005,11,39592.0,5790300,0.006837642263785987
Missouri,2005-12-01 00:00:00,2005,12,39715.0,5790300,0.0068588846864583875
Missouri,2006-01-01 00:00:00,2006,1,0.0,5842704,0.0
Missouri,2006-02-01 00:00:00,2006,2,0.0,5842704,0.0
Missouri,2006-03-01 00:00:00,2006,3,0.0,5842704,0.0
Missouri,2006-04-01 00:00:00,2006,4,38340.0,5842704,0.006562030183285
Missouri,2006-05-01 00:00:00,2006,5,38068.0,5842704,0.006515476395860547
Missouri,2006-06-01 00:00:00,2006,6,37717.0,5842704,0.006455401471647374
Missouri,2006-07-01 00:00:00,2006,7,37701.0,5842704,0.0064526630135635825
Missouri,2006-08-01 00:00:00,2006,8,38159.0,5842704,0.00653105137621211
Missouri,2006-09-01 00:00:00,2006,9,38172.0,5842704,0.006533276373405191
Missouri,2006-10-01 00:00:00,2006,10,39010.0,5842704,0.006676703115543762
Missouri,2006-11-01 00:00:00,2006,11,38409.0,5842704,0.00657383978377135
Missouri,2006-12-01 00:00:00,2006,12,38238.0,5842704,0.0065445725130008296
Missouri,2007-01-01 00:00:00,2007,1,38180.0,5887612,0.006484802327327276
Missouri,2007-02-01 00:00:00,2007,2,37753.0,5887612,0.006412277167720971
Missouri,2007-03-01 00:00:00,2007,3,37869.0,5887612,0.006431979553000435
Missouri,2007-04-01 00:00:00,2007,4,37507.0,5887612,0.006370494523076589
Missouri,2007-05-01 00:00:00,2007,5,37239.0,5887612,0.0063249752191550665
Missouri,2007-06-01 00:00:00,2007,6,37078.0,5887612,0.0062976296671723615
Missouri,2007-07-01 00:00:00,2007,7,37523.0,5887612,0.006373212093459963
Missouri,2007-08-01 00:00:00,2007,8,37785.0,5887612,0.00641771230848772
Missouri,2007-09-01 00:00:00,2007,9,37842.0,5887612,0.006427393652978491
Missouri,2007-10-01 00:00:00,2007,10,38075.0,5887612,0.006466968271686382
Missouri,2007-11-01 00:00:00,2007,11,37626.0,5887612,0.006390706452802936
Missouri,2007-12-01 00:00:00,2007,12,37387.0,5887612,0.006350112745201281
Missouri,2008-01-01 00:00:00,2008,1,37116.0,5923916,0.006265450084032251
Missouri,2008-02-01 00:00:00,2008,2,36252.0,5923916,0.0061196006155387755
Missouri,2008-03-01 00:00:00,2008,3,35853.0,5923916,0.006052246520713663
Missouri,2008-04-01 00:00:00,2008,4,35742.0,5923916,0.006033508915386376
Missouri,2008-05-01 00:00:00,2008,5,34849.0,5923916,0.005882764036492077
Missouri,2008-06-01 00:00:00,2008,6,34444.0,5923916,0.005814397098135761
Missouri,2008-07-01 00:00:00,2008,7,34488.0,5923916,0.005821824617364595
Missouri,2008-08-01 00:00:00,2008,8,34584.0,5923916,0.00583803011386387
Missouri,2008-09-01 00:00:00,2008,9,34636.0,5923916,0.00584680809113431
Missouri,2008-10-01 00:00:00,2008,10,34763.0,5923916,0.00586824661254481
Missouri,2008-11-01 00:00:00,2008,11,34557.0,5923916,0.005833472317973449
Missouri,2008-12-01 00:00:00,2008,12,35179.0,5923916,0.005938470430708336
Missouri,2009-01-01 00:00:00,2009,1,34798.0,5961088,0.0058375249618861525
